time, alpha, eas, radaralt, verticalspeed, power, pitch 
13.7097229958, 3.41894102097, 319.137323433, 256.879799631, 0.0, 0.0, 0.255412638187 
13.7197239399, 3.45349836349, 319.161229912, 256.393416871, 0.0, 0.0, 0.255412638187 
13.7297258377, 3.45349836349, 319.161229912, 256.393416871, 0.0, 0.0, 0.255412638187 
13.7397270203, 3.45349836349, 319.161229912, 256.393416871, 0.0, 0.0, 0.255412638187 
13.7497289181, 3.483502388, 319.184691482, 255.968142544, 0.0, 0.0, 0.255412638187 
13.7597298622, 3.50905680656, 319.208004749, 255.545647063, 0.0, 0.0, 0.255412638187 
13.7697308064, 3.52951955795, 319.231110391, 255.125498314, 0.0, 0.0, 0.255412638187 
13.7797319889, 3.52951955795, 319.231110391, 255.125498314, 0.0, 0.0, 0.255412638187 
13.789732933, 3.52951955795, 319.231110391, 255.125498314, 0.0, 0.0, 0.255412638187 
13.7997338772, 3.54486966133, 319.253919426, 254.707986144, 0.0, 0.0, 0.255412638187 
13.8097348213, 3.55461263657, 319.276283552, 254.292871819, 0.0, 0.0, 0.255412638187 
13.8197419643, 3.55461263657, 319.276283552, 254.292871819, 0.0, 0.0, 0.255412638187 
13.8297429085, 3.55857467651, 319.29829175, 253.772969518, 0.0, 0.0, 0.255412638187 
13.8397438526, 3.55857467651, 319.29829175, 253.772969518, 0.0, 0.0, 0.255412638187 
13.8497447968, 3.55857467651, 319.29829175, 253.772969518, 0.0, 0.0, 0.255412638187 
13.8597450256, 3.55857467651, 319.29829175, 253.772969518, 0.0, 0.0, 0.255412638187 
13.8698818684, 3.55857467651, 319.3198847, 253.772969518, 0.0, 0.0, 0.255412638187 
13.8798828125, 3.55770373344, 319.3198847, 253.168606867, 0.0, 0.0, 0.238129511476 
13.8898849487, 3.55137753487, 319.341032739, 252.566580723, 0.0, 0.0, 0.238129511476 
13.8998858929, 3.54024410248, 319.361913833, 251.966558035, 0.0, 0.0, 0.238129511476 
13.909886837, 3.54024410248, 319.361913833, 251.966558035, 0.0, 0.0, 0.238129511476 
13.9198880196, 3.54024410248, 319.361913833, 251.966558035, 0.0, 0.0, 0.238129511476 
13.9298899174, 3.52292227745, 319.38246866, 251.369034516, 0.0, 0.0, 0.225086852908 
13.9398908615, 3.52292227745, 319.38246866, 251.369034516, 0.0, 0.0, 0.225086852908 
13.9498918056, 3.50046277046, 319.40272688, 250.773573262, 0.0, 0.0, 0.225086852908 
13.9598929882, 3.47095274925, 319.422866458, 250.180193911, 0.0, 0.0, 0.225086852908 
13.9698958397, 3.47095274925, 319.422866458, 250.180193911, 0.0, 0.0, 0.225086852908 
13.9798970222, 3.47095274925, 319.422866458, 250.180193911, 0.0, 0.0, 0.225086852908 
13.9898989201, 3.43747019768, 319.442917053, 249.588965769, 0.0, 0.0, 0.223544880748 
13.9998998642, 3.40019202232, 319.462819346, 248.9995403, 0.0, 0.0, 0.223544880748 
14.0099008083, 3.35902667046, 319.482780959, 248.412095582, 0.0, 0.0, 0.223544880748 
14.0199019909, 3.35902667046, 319.482780959, 248.412095582, 0.0, 0.0, 0.223544880748 
14.029902935, 3.35902667046, 319.482780959, 248.412095582, 0.0, 0.0, 0.223544880748 
14.0399038792, 3.31376242638, 319.502801895, 247.826377556, 0.0, 0.0, 0.223544880748 
14.0499060154, 3.31376242638, 319.502801895, 247.826377556, 0.0, 0.0, 0.223544880748 
14.0599269867, 3.26753544807, 319.52282283, 247.242510738, 0.0, 0.0, 0.223544880748 
14.0699279308, 3.26753544807, 319.52282283, 247.242510738, 0.0, 0.0, 0.223544880748 
14.0799398422, 3.26753544807, 319.52282283, 247.242510738, 0.0, 0.0, 0.223544880748 
14.0899410248, 3.26753544807, 319.52282283, 247.242510738, 0.0, 0.0, 0.223544880748 
14.0999429226, 3.22037577629, 319.542992068, 246.660317166, 0.0, 0.0, 0.223544880748 
14.1099448204, 3.17312073708, 319.563220627, 246.079827636, 0.0, 0.0, 0.223544880748 
14.1199479103, 3.17312073708, 319.563220627, 246.079827636, 0.0, 0.0, 0.223544880748 
14.1299488544, 3.12560343742, 319.583627151, 245.500721747, 0.0, 0.0, 0.223544880748 
14.1399497986, 3.12560343742, 319.583627151, 245.500721747, 0.0, 0.0, 0.223544880748 
14.1499500275, 3.12560343742, 319.583627151, 245.500721747, 0.0, 0.0, 0.223544880748 
14.1599509716, 3.08091139793, 319.604181978, 244.923261337, 0.0, 0.0, 0.223544880748 
14.1699519157, 3.08091139793, 319.604181978, 244.923261337, 0.0, 0.0, 0.223544880748 
14.1799550056, 3.03707504272, 319.624736804, 244.347187286, 0.0, 0.0, 0.223544880748 
14.1899559498, 3.03707504272, 319.624736804, 244.347187286, 0.0, 0.0, 0.223544880748 
14.1999568939, 2.99658966064, 319.645439934, 243.772591221, 0.0, 0.0, 0.223544880748 
14.2099590302, 2.99658966064, 319.645439934, 243.772591221, 0.0, 0.0, 0.223544880748 
14.2199599743, 2.99658966064, 319.645439934, 243.772591221, 0.0, 0.0, 0.223544880748 
14.2299609184, 2.96008563042, 319.666172725, 243.199244509, 0.0, 0.0, 0.21326495707 
14.2399618626, 2.92847418785, 319.686905515, 242.62725619, 0.0, 0.0, 0.21326495707 
14.2499628067, 2.9011554718, 319.707638306, 242.056512148, 0.0, 0.0, 0.21326495707 
14.2599718571, 2.9011554718, 319.707638306, 242.056512148, 0.0, 0.0, 0.21326495707 
14.2699728012, 2.9011554718, 319.707638306, 242.056512148, 0.0, 0.0, 0.21326495707 
14.2799730301, 2.87981295586, 319.728341436, 241.487165068, 0.0, 0.0, 0.201989158988 
14.2899739742, 2.87981295586, 319.728341436, 241.487165068, 0.0, 0.0, 0.201989158988 
14.299975872, 2.86379361153, 319.748925923, 240.918967856, 0.0, 0.0, 0.201989158988 
14.3099780083, 2.8530523777, 319.769421428, 240.351964134, 0.0, 0.0, 0.201989158988 
14.3199818134, 2.8530523777, 319.769421428, 240.351964134, 0.0, 0.0, 0.201989158988 
14.3299839497, 2.8530523777, 319.769421428, 240.351964134, 0.0, 0.0, 0.201989158988 
14.3399848938, 2.8530523777, 319.769421428, 240.351964134, 0.0, 0.0, 0.201989158988 
14.3499917984, 2.84783935547, 319.789798291, 239.786354686, 0.0, 0.0, 0.18759727478 
14.3599920273, 2.84702444077, 319.809908208, 239.222159839, 0.0, 0.0, 0.18759727478 
14.3699929714, 2.85056972504, 319.829869822, 238.658850359, 0.0, 0.0, 0.18759727478 
14.3799948692, 2.85056972504, 319.829869822, 238.658850359, 0.0, 0.0, 0.18759727478 
14.3899958134, 2.85056972504, 319.829869822, 238.658850359, 0.0, 0.0, 0.18759727478 
14.4000658989, 2.85056972504, 319.829869822, 238.658850359, 0.0, 0.0, 0.18759727478 
14.410066843, 2.85821509361, 319.84959415, 238.09719185, 0.0, 0.0, 0.174747377634 
14.4200718403, 2.85821509361, 319.84959415, 238.09719185, 0.0, 0.0, 0.174747377634 
14.4300730228, 2.86849594116, 319.868992212, 237.536690678, 0.0, 0.0, 0.174747377634 
14.440073967, 2.88162994385, 319.888182649, 236.977619053, 0.0, 0.0, 0.174747377634 
14.4500758648, 2.88162994385, 319.888182649, 236.977619053, 0.0, 0.0, 0.174747377634 
14.4600768089, 2.88162994385, 319.888182649, 236.977619053, 0.0, 0.0, 0.174747377634 
14.4703299999, 2.89600467682, 319.907046819, 236.420048191, 0.0, 0.0, 0.17336602509 
14.4803359509, 2.89600467682, 319.907046819, 236.420048191, 0.0, 0.0, 0.17336602509 
14.490336895, 2.91131520271, 319.9255254, 235.863865908, 0.0, 0.0, 0.17336602509 
14.5003378391, 2.92734766006, 319.943766697, 235.30910272, 0.0, 0.0, 0.17336602509 
14.5103390217, 2.92734766006, 319.943766697, 235.30910272, 0.0, 0.0, 0.17336602509 
14.5203399658, 2.92734766006, 319.943766697, 235.30910272, 0.0, 0.0, 0.17336602509 
14.53034091, 2.92734766006, 319.943766697, 235.30910272, 0.0, 0.0, 0.17336602509 
14.5403418541, 2.94313788414, 319.961652065, 234.756083862, 0.0, 0.0, 0.17336602509 
14.5503799915, 2.94313788414, 319.961652065, 234.756083862, 0.0, 0.0, 0.17336602509 
14.5603809357, 2.95804071426, 319.979151846, 234.20450442, 0.0, 0.0, 0.17336602509 
14.5703818798, 2.97198629379, 319.99635502, 233.654417919, 0.0, 0.0, 0.17336602509 
14.5803828239, 2.97198629379, 319.99635502, 233.654417919, 0.0, 0.0, 0.17336602509 
14.5903840065, 2.97198629379, 319.99635502, 233.654417919, 0.0, 0.0, 0.17336602509 
14.6003849506, 2.98392510414, 320.013291248, 233.106082775, 0.0, 0.0, 0.17336602509 
14.6103868484, 2.98392510414, 320.013291248, 233.106082775, 0.0, 0.0, 0.17336602509 
14.620388031, 2.99465441704, 320.029782566, 232.559172224, 0.0, 0.0, 0.17336602509 
14.6303889751, 3.00250983238, 320.04606626, 232.006620265, 0.0, 0.0, 0.17336602509 
14.6403899193, 3.00250983238, 320.04606626, 232.006620265, 0.0, 0.0, 0.17336602509 
14.6503908634, 3.00250983238, 320.04606626, 232.006620265, 0.0, 0.0, 0.17336602509 
14.6603918076, 3.00816702843, 320.062053347, 231.420930996, 0.0, 0.0, 0.176096618176 
14.6703929901, 3.00816702843, 320.062053347, 231.420930996, 0.0, 0.0, 0.176096618176 
